"exclude_if_any","description_icd9"
"3192","Mental retardation"
"31920","Mental retardation"
"31921","Mental retardation"
"31922","Mental retardation"
"31923","Mental retardation"
"31924","Mental retardation"
"31925","Mental retardation"
"31926","Mental retardation"
"31927","Mental retardation"
"31928","Mental retardation"
"31929","Mental retardation"
"3193","Mental retardation"
"31930","Mental retardation"
"31931","Mental retardation"
"31932","Mental retardation"
"31933","Mental retardation"
"31934","Mental retardation"
"31935","Mental retardation"
"31936","Mental retardation"
"31937","Mental retardation"
"31938","Mental retardation"
"31939","Mental retardation"
"3194","Mental retardation"
"31940","Mental retardation"
"31941","Mental retardation"
"31942","Mental retardation"
"31943","Mental retardation"
"31944","Mental retardation"
"31945","Mental retardation"
"31946","Mental retardation"
"31947","Mental retardation"
"31948","Mental retardation"
"31949","Mental retardation"
"3195","Mental retardation"
"31950","Mental retardation"
"31951","Mental retardation"
"31952","Mental retardation"
"31953","Mental retardation"
"31954","Mental retardation"
"31955","Mental retardation"
"31956","Mental retardation"
"31957","Mental retardation"
"31958","Mental retardation"
"31959","Mental retardation"
"3196","Mental retardation"
"31960","Mental retardation"
"31961","Mental retardation"
"31962","Mental retardation"
"31963","Mental retardation"
"31964","Mental retardation"
"31965","Mental retardation"
"31966","Mental retardation"
"31967","Mental retardation"
"31968","Mental retardation"
"31969","Mental retardation"
"3197","Mental retardation"
"31970","Mental retardation"
"31971","Mental retardation"
"31972","Mental retardation"
"31973","Mental retardation"
"31974","Mental retardation"
"31975","Mental retardation"
"31976","Mental retardation"
"31977","Mental retardation"
"31978","Mental retardation"
"31979","Mental retardation"
"3198","Mental retardation"
"31980","Mental retardation"
"31981","Mental retardation"
"31982","Mental retardation"
"31983","Mental retardation"
"31984","Mental retardation"
"31985","Mental retardation"
"31986","Mental retardation"
"31987","Mental retardation"
"31988","Mental retardation"
"31989","Mental retardation"
"3199","Mental retardation"
"31990","Mental retardation"
"31991","Mental retardation"
"31992","Mental retardation"
"31993","Mental retardation"
"31994","Mental retardation"
"31995","Mental retardation"
"31996","Mental retardation"
"31997","Mental retardation"
"31998","Mental retardation"
"31999","Mental retardation"
"330.0","Neurologic hereditary, degenerative, and other disorders"
"330.00","Neurologic hereditary, degenerative, and other disorders"
"330.01","Neurologic hereditary, degenerative, and other disorders"
"330.02","Neurologic hereditary, degenerative, and other disorders"
"330.03","Neurologic hereditary, degenerative, and other disorders"
"330.04","Neurologic hereditary, degenerative, and other disorders"
"330.05","Neurologic hereditary, degenerative, and other disorders"
"330.06","Neurologic hereditary, degenerative, and other disorders"
"330.07","Neurologic hereditary, degenerative, and other disorders"
"330.08","Neurologic hereditary, degenerative, and other disorders"
"330.09","Neurologic hereditary, degenerative, and other disorders"
"330.1","Neurologic hereditary, degenerative, and other disorders"
"330.10","Neurologic hereditary, degenerative, and other disorders"
"330.11","Neurologic hereditary, degenerative, and other disorders"
"330.12","Neurologic hereditary, degenerative, and other disorders"
"330.13","Neurologic hereditary, degenerative, and other disorders"
"330.14","Neurologic hereditary, degenerative, and other disorders"
"330.15","Neurologic hereditary, degenerative, and other disorders"
"330.16","Neurologic hereditary, degenerative, and other disorders"
"330.17","Neurologic hereditary, degenerative, and other disorders"
"330.18","Neurologic hereditary, degenerative, and other disorders"
"330.19","Neurologic hereditary, degenerative, and other disorders"
"330.2","Neurologic hereditary, degenerative, and other disorders"
"330.20","Neurologic hereditary, degenerative, and other disorders"
"330.21","Neurologic hereditary, degenerative, and other disorders"
"330.22","Neurologic hereditary, degenerative, and other disorders"
"330.23","Neurologic hereditary, degenerative, and other disorders"
"330.24","Neurologic hereditary, degenerative, and other disorders"
"330.25","Neurologic hereditary, degenerative, and other disorders"
"330.26","Neurologic hereditary, degenerative, and other disorders"
"330.27","Neurologic hereditary, degenerative, and other disorders"
"330.28","Neurologic hereditary, degenerative, and other disorders"
"330.29","Neurologic hereditary, degenerative, and other disorders"
"330.3","Neurologic hereditary, degenerative, and other disorders"
"330.30","Neurologic hereditary, degenerative, and other disorders"
"330.31","Neurologic hereditary, degenerative, and other disorders"
"330.32","Neurologic hereditary, degenerative, and other disorders"
"330.33","Neurologic hereditary, degenerative, and other disorders"
"330.34","Neurologic hereditary, degenerative, and other disorders"
"330.35","Neurologic hereditary, degenerative, and other disorders"
"330.36","Neurologic hereditary, degenerative, and other disorders"
"330.37","Neurologic hereditary, degenerative, and other disorders"
"330.38","Neurologic hereditary, degenerative, and other disorders"
"330.39","Neurologic hereditary, degenerative, and other disorders"
"330.4","Neurologic hereditary, degenerative, and other disorders"
"330.40","Neurologic hereditary, degenerative, and other disorders"
"330.41","Neurologic hereditary, degenerative, and other disorders"
"330.42","Neurologic hereditary, degenerative, and other disorders"
"330.43","Neurologic hereditary, degenerative, and other disorders"
"330.44","Neurologic hereditary, degenerative, and other disorders"
"330.45","Neurologic hereditary, degenerative, and other disorders"
"330.46","Neurologic hereditary, degenerative, and other disorders"
"330.47","Neurologic hereditary, degenerative, and other disorders"
"330.48","Neurologic hereditary, degenerative, and other disorders"
"330.49","Neurologic hereditary, degenerative, and other disorders"
"330.5","Neurologic hereditary, degenerative, and other disorders"
"330.50","Neurologic hereditary, degenerative, and other disorders"
"330.51","Neurologic hereditary, degenerative, and other disorders"
"330.52","Neurologic hereditary, degenerative, and other disorders"
"330.53","Neurologic hereditary, degenerative, and other disorders"
"330.54","Neurologic hereditary, degenerative, and other disorders"
"330.55","Neurologic hereditary, degenerative, and other disorders"
"330.56","Neurologic hereditary, degenerative, and other disorders"
"330.57","Neurologic hereditary, degenerative, and other disorders"
"330.58","Neurologic hereditary, degenerative, and other disorders"
"330.59","Neurologic hereditary, degenerative, and other disorders"
"330.6","Neurologic hereditary, degenerative, and other disorders"
"330.60","Neurologic hereditary, degenerative, and other disorders"
"330.61","Neurologic hereditary, degenerative, and other disorders"
"330.62","Neurologic hereditary, degenerative, and other disorders"
"330.63","Neurologic hereditary, degenerative, and other disorders"
"330.64","Neurologic hereditary, degenerative, and other disorders"
"330.65","Neurologic hereditary, degenerative, and other disorders"
"330.66","Neurologic hereditary, degenerative, and other disorders"
"330.67","Neurologic hereditary, degenerative, and other disorders"
"330.68","Neurologic hereditary, degenerative, and other disorders"
"330.69","Neurologic hereditary, degenerative, and other disorders"
"330.7","Neurologic hereditary, degenerative, and other disorders"
"330.70","Neurologic hereditary, degenerative, and other disorders"
"330.71","Neurologic hereditary, degenerative, and other disorders"
"330.72","Neurologic hereditary, degenerative, and other disorders"
"330.73","Neurologic hereditary, degenerative, and other disorders"
"330.74","Neurologic hereditary, degenerative, and other disorders"
"330.75","Neurologic hereditary, degenerative, and other disorders"
"330.76","Neurologic hereditary, degenerative, and other disorders"
"330.77","Neurologic hereditary, degenerative, and other disorders"
"330.78","Neurologic hereditary, degenerative, and other disorders"
"330.79","Neurologic hereditary, degenerative, and other disorders"
"330.8","Neurologic hereditary, degenerative, and other disorders"
"330.80","Neurologic hereditary, degenerative, and other disorders"
"330.81","Neurologic hereditary, degenerative, and other disorders"
"330.82","Neurologic hereditary, degenerative, and other disorders"
"330.83","Neurologic hereditary, degenerative, and other disorders"
"330.84","Neurologic hereditary, degenerative, and other disorders"
"330.85","Neurologic hereditary, degenerative, and other disorders"
"330.86","Neurologic hereditary, degenerative, and other disorders"
"330.87","Neurologic hereditary, degenerative, and other disorders"
"330.88","Neurologic hereditary, degenerative, and other disorders"
"330.89","Neurologic hereditary, degenerative, and other disorders"
"330.9","Neurologic hereditary, degenerative, and other disorders"
"330.90","Neurologic hereditary, degenerative, and other disorders"
"330.91","Neurologic hereditary, degenerative, and other disorders"
"330.92","Neurologic hereditary, degenerative, and other disorders"
"330.93","Neurologic hereditary, degenerative, and other disorders"
"330.94","Neurologic hereditary, degenerative, and other disorders"
"330.95","Neurologic hereditary, degenerative, and other disorders"
"330.96","Neurologic hereditary, degenerative, and other disorders"
"330.97","Neurologic hereditary, degenerative, and other disorders"
"330.98","Neurologic hereditary, degenerative, and other disorders"
"330.99","Neurologic hereditary, degenerative, and other disorders"
"331","Neurologic hereditary, degenerative, and other disorders"
"331.0","Neurologic hereditary, degenerative, and other disorders"
"331.00","Neurologic hereditary, degenerative, and other disorders"
"331.01","Neurologic hereditary, degenerative, and other disorders"
"331.02","Neurologic hereditary, degenerative, and other disorders"
"331.03","Neurologic hereditary, degenerative, and other disorders"
"331.04","Neurologic hereditary, degenerative, and other disorders"
"331.05","Neurologic hereditary, degenerative, and other disorders"
"331.06","Neurologic hereditary, degenerative, and other disorders"
"331.07","Neurologic hereditary, degenerative, and other disorders"
"331.08","Neurologic hereditary, degenerative, and other disorders"
"331.09","Neurologic hereditary, degenerative, and other disorders"
"331.1","Neurologic hereditary, degenerative, and other disorders"
"331.10","Neurologic hereditary, degenerative, and other disorders"
"331.11","Neurologic hereditary, degenerative, and other disorders"
"331.12","Neurologic hereditary, degenerative, and other disorders"
"331.13","Neurologic hereditary, degenerative, and other disorders"
"331.14","Neurologic hereditary, degenerative, and other disorders"
"331.15","Neurologic hereditary, degenerative, and other disorders"
"331.16","Neurologic hereditary, degenerative, and other disorders"
"331.17","Neurologic hereditary, degenerative, and other disorders"
"331.18","Neurologic hereditary, degenerative, and other disorders"
"331.19","Neurologic hereditary, degenerative, and other disorders"
"331.2","Neurologic hereditary, degenerative, and other disorders"
"331.20","Neurologic hereditary, degenerative, and other disorders"
"331.21","Neurologic hereditary, degenerative, and other disorders"
"331.22","Neurologic hereditary, degenerative, and other disorders"
"331.23","Neurologic hereditary, degenerative, and other disorders"
"331.24","Neurologic hereditary, degenerative, and other disorders"
"331.25","Neurologic hereditary, degenerative, and other disorders"
"331.26","Neurologic hereditary, degenerative, and other disorders"
"331.27","Neurologic hereditary, degenerative, and other disorders"
"331.28","Neurologic hereditary, degenerative, and other disorders"
"331.29","Neurologic hereditary, degenerative, and other disorders"
"331.3","Neurologic hereditary, degenerative, and other disorders"
"331.30","Neurologic hereditary, degenerative, and other disorders"
"331.31","Neurologic hereditary, degenerative, and other disorders"
"331.32","Neurologic hereditary, degenerative, and other disorders"
"331.33","Neurologic hereditary, degenerative, and other disorders"
"331.34","Neurologic hereditary, degenerative, and other disorders"
"331.35","Neurologic hereditary, degenerative, and other disorders"
"331.36","Neurologic hereditary, degenerative, and other disorders"
"331.37","Neurologic hereditary, degenerative, and other disorders"
"331.38","Neurologic hereditary, degenerative, and other disorders"
"331.39","Neurologic hereditary, degenerative, and other disorders"
"331.4","Neurologic hereditary, degenerative, and other disorders"
"331.40","Neurologic hereditary, degenerative, and other disorders"
"331.41","Neurologic hereditary, degenerative, and other disorders"
"331.42","Neurologic hereditary, degenerative, and other disorders"
"331.43","Neurologic hereditary, degenerative, and other disorders"
"331.44","Neurologic hereditary, degenerative, and other disorders"
"331.45","Neurologic hereditary, degenerative, and other disorders"
"331.46","Neurologic hereditary, degenerative, and other disorders"
"331.47","Neurologic hereditary, degenerative, and other disorders"
"331.48","Neurologic hereditary, degenerative, and other disorders"
"331.49","Neurologic hereditary, degenerative, and other disorders"
"331.5","Neurologic hereditary, degenerative, and other disorders"
"331.50","Neurologic hereditary, degenerative, and other disorders"
"331.51","Neurologic hereditary, degenerative, and other disorders"
"331.52","Neurologic hereditary, degenerative, and other disorders"
